,FRAUD_DECILE,level_1,min,max,final_score
749,750,score_rf,2.6224253307480776e-12,2.6386272971482166e-12,0.25
750,751,score_rf,2.606496968734623e-12,2.6224250555108656e-12,0.249
751,752,score_rf,2.59055449180403e-12,2.606495476042891e-12,0.248
752,753,score_rf,2.5747853404386733e-12,2.5905530113982696e-12,0.247
753,754,score_rf,2.558984615332134e-12,2.5747851633244343e-12,0.246
754,755,score_rf,2.5432590002018555e-12,2.5589838219794937e-12,0.245
755,756,score_rf,2.5274780153547095e-12,2.5432588673637642e-12,0.244
756,757,score_rf,2.5119242360598843e-12,2.5274766111030322e-12,0.243
757,758,score_rf,2.4963856580294732e-12,2.5119238948543965e-12,0.242
758,759,score_rf,2.4809813874385606e-12,2.4963846259060796e-12,0.241
759,760,score_rf,2.465728107304379e-12,2.4809803815084255e-12,0.24
760,761,score_rf,2.4502860259468683e-12,2.4657276853960553e-12,0.239
761,762,score_rf,2.435294084718479e-12,2.450285059766637e-12,0.238
762,763,score_rf,2.420017055390377e-12,2.43529390271111e-12,0.237
763,764,score_rf,2.4049506892901075e-12,2.420016583279941e-12,0.236
764,765,score_rf,2.389899880454122e-12,2.404950013092662e-12,0.235
765,766,score_rf,2.375153645931985e-12,2.389898947870293e-12,0.23399999999999999
766,767,score_rf,2.3602340115040627e-12,2.3751536351510014e-12,0.23299999999999998
767,768,score_rf,2.3454042986305966e-12,2.360233632145047e-12,0.23199999999999998
768,769,score_rf,2.330545843742045e-12,2.345404006770338e-12,0.23099999999999998
769,770,score_rf,2.3156782218649732e-12,2.3305457753899688e-12,0.22999999999999998
770,771,score_rf,2.3011432519710913e-12,2.3156779028952195e-12,0.22899999999999998
771,772,score_rf,2.286688993034791e-12,2.3011429524697562e-12,0.22799999999999998
772,773,score_rf,2.2722939123093563e-12,2.2866888175081545e-12,0.22699999999999998
773,774,score_rf,2.257878758680144e-12,2.272293353947514e-12,0.22599999999999998
774,775,score_rf,2.243334784003836e-12,2.2578778335256516e-12,0.22499999999999998
775,776,score_rf,2.229007081495082e-12,2.2433336074876437e-12,0.22399999999999998
776,777,score_rf,2.2147821273930036e-12,2.2290068242980676e-12,0.22299999999999998
777,778,score_rf,2.2007291798168827e-12,2.2147813437402994e-12,0.22199999999999998
778,779,score_rf,2.1864924236855754e-12,2.2007278096190414e-12,0.22099999999999997
779,780,score_rf,2.1723432448982192e-12,2.186491999609311e-12,0.21999999999999997
780,781,score_rf,2.1581159343863736e-12,2.172341552041547e-12,0.21899999999999997
781,782,score_rf,2.1443222341688386e-12,2.1581147481644825e-12,0.21799999999999997
782,783,score_rf,2.130235880947356e-12,2.1443218654854222e-12,0.21699999999999997
783,784,score_rf,2.116218922196649e-12,2.130235691132195e-12,0.21599999999999997
784,785,score_rf,2.1024434563194467e-12,2.1162182248817796e-12,0.21499999999999997
785,786,score_rf,2.088593655571269e-12,2.102443090151405e-12,0.21399999999999997
786,787,score_rf,2.0746247298324253e-12,2.0885932262609128e-12,0.21299999999999997
787,788,score_rf,2.060932332056379e-12,2.074624402296612e-12,0.21199999999999997
788,789,score_rf,2.047233841491753e-12,2.060932290270875e-12,0.21099999999999997
789,790,score_rf,2.0338516513380317e-12,2.047232887869884e-12,0.20999999999999996
790,791,score_rf,2.0202482449450805e-12,2.0338496604263633e-12,0.20899999999999996
791,792,score_rf,2.0068912076152033e-12,2.020245899351914e-12,0.20799999999999996
792,793,score_rf,1.993558337671115e-12,2.0068890146494894e-12,0.20699999999999996
793,794,score_rf,1.9802823745183663e-12,1.993558073609937e-12,0.20599999999999996
794,795,score_rf,1.9670678562110456e-12,1.9802820708163362e-12,0.20499999999999996
795,796,score_rf,1.9540278233124262e-12,1.9670663451703605e-12,0.20399999999999996
796,797,score_rf,1.9410559792685625e-12,1.9540277452968144e-12,0.20299999999999996
797,798,score_rf,1.927827487873501e-12,1.9410539706150707e-12,0.20199999999999996
798,799,score_rf,1.9147318225814787e-12,1.927825776072059e-12,0.20099999999999996
799,800,score_rf,1.901788043466849e-12,1.9147314113717918e-12,0.19999999999999996
800,801,score_rf,1.8889177113279427e-12,1.9017873532692636e-12,0.19899999999999995
801,802,score_rf,1.8759707040531625e-12,1.8889173459365985e-12,0.19799999999999995
802,803,score_rf,1.863176190477409e-12,1.8759705875018144e-12,0.19699999999999995
803,804,score_rf,1.8505325231458513e-12,1.8631761511563496e-12,0.19599999999999995
804,805,score_rf,1.8378968909871765e-12,1.8505321111889415e-12,0.19499999999999995
805,806,score_rf,1.8253340812251975e-12,1.837896231474322e-12,0.19399999999999995
806,807,score_rf,1.8126998010909089e-12,1.8253336322210722e-12,0.19299999999999995
807,808,score_rf,1.8002123337635393e-12,1.8126984298336798e-12,0.19199999999999995
808,809,score_rf,1.7875314424749816e-12,1.8002116681666804e-12,0.19099999999999995
809,810,score_rf,1.7751691478794103e-12,1.787530385341127e-12,0.18999999999999995
810,811,score_rf,1.7627314405660323e-12,1.7751691266235563e-12,0.18899999999999995
811,812,score_rf,1.7503968298327414e-12,1.762731270215009e-12,0.18799999999999994
812,813,score_rf,1.7380784492233743e-12,1.7503960794289539e-12,0.18700000000000006
813,814,score_rf,1.7258976774354978e-12,1.7380784387637316e-12,0.18600000000000005
814,815,score_rf,1.7137973800870173e-12,1.7258973986393914e-12,0.18500000000000005
815,816,score_rf,1.7015311614965675e-12,1.7137972567638693e-12,0.18400000000000005
816,817,score_rf,1.6894926107381414e-12,1.7015289864103914e-12,0.18300000000000005
817,818,score_rf,1.677480842649018e-12,1.6894925120738864e-12,0.18200000000000005
818,819,score_rf,1.6654769230880632e-12,1.677480704896741e-12,0.18100000000000005
819,820,score_rf,1.6535486135178346e-12,1.6654759646745635e-12,0.18000000000000005
820,821,score_rf,1.6417505475715196e-12,1.653547763466705e-12,0.17900000000000005
821,822,score_rf,1.6299462171709592e-12,1.6417501952831587e-12,0.17800000000000005
822,823,score_rf,1.618420252744266e-12,1.6299459356770856e-12,0.17700000000000005
823,824,score_rf,1.6066982768678005e-12,1.6184181730315287e-12,0.17600000000000005
824,825,score_rf,1.59507803221658e-12,1.606697781898087e-12,0.17500000000000004
825,826,score_rf,1.5833457327760178e-12,1.5950777791923955e-12,0.17400000000000004
826,827,score_rf,1.5716379916906077e-12,1.5833440709784112e-12,0.17300000000000004
827,828,score_rf,1.5601509991804453e-12,1.5716355053698711e-12,0.17200000000000004
828,829,score_rf,1.5484537855826138e-12,1.5601507878269702e-12,0.17100000000000004
829,830,score_rf,1.5370194507258863e-12,1.5484525942850284e-12,0.17000000000000004
830,831,score_rf,1.5255192785501e-12,1.5370190020161312e-12,0.16900000000000004
831,832,score_rf,1.5141761012667805e-12,1.5255191314766875e-12,0.16800000000000004
832,833,score_rf,1.5028708354511781e-12,1.5141748766325667e-12,0.16700000000000004
833,834,score_rf,1.4915869089203867e-12,1.5028708218112342e-12,0.16600000000000004
834,835,score_rf,1.4802354531520563e-12,1.491585839964302e-12,0.16500000000000004
835,836,score_rf,1.4689812245685948e-12,1.4802352006770189e-12,0.16400000000000003
836,837,score_rf,1.4579354878643795e-12,1.468980549579057e-12,0.16300000000000003
837,838,score_rf,1.4468289384084961e-12,1.4579351691439958e-12,0.16200000000000003
838,839,score_rf,1.4357702523535405e-12,1.4468279245681348e-12,0.16100000000000003
839,840,score_rf,1.4248844554080733e-12,1.4357701635212382e-12,0.16000000000000003
840,841,score_rf,1.4140238519632068e-12,1.4248832433085147e-12,0.15900000000000003
841,842,score_rf,1.4031233159098902e-12,1.4140234515856984e-12,0.15800000000000003
842,843,score_rf,1.3921327522808678e-12,1.4031228797445214e-12,0.15700000000000003
843,844,score_rf,1.381436665760017e-12,1.392132729069855e-12,0.15600000000000003
844,845,score_rf,1.3708005174749854e-12,1.3814362150806069e-12,0.15500000000000003
845,846,score_rf,1.3601285769197416e-12,1.3708004820777603e-12,0.15400000000000003
846,847,score_rf,1.3494228863103377e-12,1.360128107536486e-12,0.15300000000000002
847,848,score_rf,1.3387602083892548e-12,1.349420934703171e-12,0.15200000000000002
848,849,score_rf,1.3281162642053813e-12,1.3387597859733066e-12,0.15100000000000002
849,850,score_rf,1.3175844546546169e-12,1.3281162318995e-12,0.15000000000000002
850,851,score_rf,1.3069718203389726e-12,1.3175840481388572e-12,0.14900000000000002
851,852,score_rf,1.2963227704858703e-12,1.30697140830938e-12,0.14800000000000002
852,853,score_rf,1.285838879934962e-12,1.2963226602153891e-12,0.14700000000000002
853,854,score_rf,1.2754153102097259e-12,1.2858384171014103e-12,0.14600000000000002
854,855,score_rf,1.2651203265095527e-12,1.2754144274845665e-12,0.14500000000000002
855,856,score_rf,1.2548861638862944e-12,1.2651201261949412e-12,0.14400000000000002
856,857,score_rf,1.2445677042000414e-12,1.2548853650367306e-12,0.14300000000000002
857,858,score_rf,1.2343109972055979e-12,1.2445671021931017e-12,0.14200000000000002
858,859,score_rf,1.2240967915695628e-12,1.2343100745958737e-12,0.14100000000000001
859,860,score_rf,1.2138666065734553e-12,1.2240957667636182e-12,0.14
860,861,score_rf,1.2037851582162912e-12,1.2138662605310553e-12,0.139
861,862,score_rf,1.193688458744795e-12,1.2037838163181703e-12,0.138
862,863,score_rf,1.1835883060159275e-12,1.193687755286916e-12,0.137
863,864,score_rf,1.1734096971226134e-12,1.183587727180788e-12,0.136
864,865,score_rf,1.163460461491805e-12,1.1734095553921651e-12,0.135
865,866,score_rf,1.1533008691268537e-12,1.163460060846709e-12,0.134
866,867,score_rf,1.1433547574564824e-12,1.1533002651016003e-12,0.133
867,868,score_rf,1.1334893642599201e-12,1.1433544399961866e-12,0.132
868,869,score_rf,1.12359276299344e-12,1.1334889652843778e-12,0.131
869,870,score_rf,1.1137570203058926e-12,1.1235911706920992e-12,0.13
870,871,score_rf,1.1041092106056227e-12,1.1137552782101446e-12,0.129
871,872,score_rf,1.0944217475445821e-12,1.1041090982254396e-12,0.128
872,873,score_rf,1.0847842624414669e-12,1.0944203442674195e-12,0.127
873,874,score_rf,1.0752320699086034e-12,1.0847820026900627e-12,0.126
874,875,score_rf,1.0656330102428617e-12,1.0752320646894482e-12,0.125
875,876,score_rf,1.0559707945417387e-12,1.0656327309052488e-12,0.124
876,877,score_rf,1.046497960465871e-12,1.055970657340204e-12,0.123
877,878,score_rf,1.0370320975464307e-12,1.0464968616531838e-12,0.122
878,879,score_rf,1.0274380940766738e-12,1.0370303436403817e-12,0.121
879,880,score_rf,1.0178579074575907e-12,1.0274379199169797e-12,0.12
880,881,score_rf,1.00838570321984e-12,1.017857760830698e-12,0.119
881,882,score_rf,9.989595151925057e-13,1.0083849872140494e-12,0.118
882,883,score_rf,9.89500628828566e-13,9.989591247110988e-13,0.11699999999999999
883,884,score_rf,9.801553131294233e-13,9.895006108786593e-13,0.11599999999999999
884,885,score_rf,9.708949444139144e-13,9.801550765962452e-13,0.11499999999999999
885,886,score_rf,9.615905454056943e-13,9.708947177098509e-13,0.11399999999999999
886,887,score_rf,9.523717046841803e-13,9.615897869552049e-13,0.11299999999999999
887,888,score_rf,9.431966658255554e-13,9.523713025838914e-13,0.11199999999999999
888,889,score_rf,9.340256108595574e-13,9.431963438508732e-13,0.11099999999999999
889,890,score_rf,9.249110710146668e-13,9.340253322575538e-13,0.10999999999999999
890,891,score_rf,9.157736756919204e-13,9.249103786619619e-13,0.10899999999999999
891,892,score_rf,9.067109696687162e-13,9.15773612384619e-13,0.10799999999999998
892,893,score_rf,8.977290367868369e-13,9.067107927310157e-13,0.10699999999999998
893,894,score_rf,8.888274682562348e-13,8.977278820961076e-13,0.10599999999999998
894,895,score_rf,8.79888082319169e-13,8.888269096534187e-13,0.10499999999999998
895,896,score_rf,8.709603328184537e-13,8.798879096987499e-13,0.10399999999999998
896,897,score_rf,8.620806314327753e-13,8.709596856725994e-13,0.10299999999999998
897,898,score_rf,8.531360388385352e-13,8.620799347639092e-13,0.10199999999999998
898,899,score_rf,8.443294627682576e-13,8.531359989968602e-13,0.10099999999999998
899,900,score_rf,8.355458480206032e-13,8.443291752440907e-13,0.09999999999999998
900,901,score_rf,8.268075725034273e-13,8.355458394803905e-13,0.09899999999999998
901,902,score_rf,8.182137888919201e-13,8.268066980432217e-13,0.09799999999999998
902,903,score_rf,8.094134959095017e-13,8.182137633853684e-13,0.09699999999999998
903,904,score_rf,8.007272804984846e-13,8.094134738737754e-13,0.09599999999999997
904,905,score_rf,7.921160695499642e-13,8.007267240679038e-13,0.09499999999999997
905,906,score_rf,7.834745683574796e-13,7.92115564347834e-13,0.09399999999999997
906,907,score_rf,7.749260635548549e-13,7.834743716098486e-13,0.09299999999999997
907,908,score_rf,7.664155145954153e-13,7.749259202911564e-13,0.09199999999999997
908,909,score_rf,7.578193308402046e-13,7.664154506650127e-13,0.09099999999999997
909,910,score_rf,7.492912870228571e-13,7.578176323198431e-13,0.08999999999999997
910,911,score_rf,7.409212118151771e-13,7.492911306461162e-13,0.08899999999999997
911,912,score_rf,7.325317377246281e-13,7.409205686221162e-13,0.08799999999999997
912,913,score_rf,7.239917699394499e-13,7.325312462073369e-13,0.08699999999999997
913,914,score_rf,7.155711962890588e-13,7.23991317491922e-13,0.08599999999999997
914,915,score_rf,7.071669779323224e-13,7.155709525708999e-13,0.08499999999999996
915,916,score_rf,6.988641588920822e-13,7.071669612355755e-13,0.08399999999999996
916,917,score_rf,6.906414587865502e-13,6.988639197803079e-13,0.08299999999999996
917,918,score_rf,6.822990863383149e-13,6.906411127406582e-13,0.08199999999999996
918,919,score_rf,6.740233031613015e-13,6.822987296924735e-13,0.08099999999999996
919,920,score_rf,6.657991753604245e-13,6.740229783634992e-13,0.07999999999999996
920,921,score_rf,6.577018468436059e-13,6.657989488441494e-13,0.07899999999999996
921,922,score_rf,6.496025425595133e-13,6.576993492668497e-13,0.07799999999999996
922,923,score_rf,6.414222022551825e-13,6.496025117154181e-13,0.07699999999999996
923,924,score_rf,6.332661747070243e-13,6.414204295851066e-13,0.07599999999999996
924,925,score_rf,6.251432135972136e-13,6.332655702401663e-13,0.07499999999999996
925,926,score_rf,6.170581293378963e-13,6.251431927475962e-13,0.07399999999999995
926,927,score_rf,6.088897935052192e-13,6.170579067106056e-13,0.07299999999999995
927,928,score_rf,6.008430424633841e-13,6.08889409503889e-13,0.07199999999999995
928,929,score_rf,5.928194975770891e-13,6.008430055291446e-13,0.07099999999999995
929,930,score_rf,5.847983710922786e-13,5.928181555342896e-13,0.06999999999999995
930,931,score_rf,5.76850377250517e-13,5.847982281274892e-13,0.06899999999999995
931,932,score_rf,5.690002869783363e-13,5.768502968348478e-13,0.06799999999999995
932,933,score_rf,5.611775712072136e-13,5.689997085464691e-13,0.06699999999999995
933,934,score_rf,5.531292377891668e-13,5.61177545345466e-13,0.06599999999999995
934,935,score_rf,5.452374402472442e-13,5.531288592652642e-13,0.06499999999999995
935,936,score_rf,5.373807360747734e-13,5.452373561031879e-13,0.06399999999999995
936,937,score_rf,5.295410887634535e-13,5.373798499274261e-13,0.06299999999999994
937,938,score_rf,5.218438608555588e-13,5.295406194113056e-13,0.062000000000000055
938,939,score_rf,5.139482064297412e-13,5.218430252194575e-13,0.061000000000000054
939,940,score_rf,5.062008751927439e-13,5.139478016687415e-13,0.06000000000000005
940,941,score_rf,4.984026570891351e-13,5.062007048146455e-13,0.05900000000000005
941,942,score_rf,4.906793134850989e-13,4.984026289316668e-13,0.05800000000000005
942,943,score_rf,4.829591646227167e-13,4.906792845225258e-13,0.05700000000000005
943,944,score_rf,4.753430483511772e-13,4.829586403618204e-13,0.05600000000000005
944,945,score_rf,4.675908431345164e-13,4.753424555812919e-13,0.05500000000000005
945,946,score_rf,4.598552251621381e-13,4.675906561858701e-13,0.05400000000000005
946,947,score_rf,4.522073317123896e-13,4.598538917200338e-13,0.05300000000000005
947,948,score_rf,4.4459640252547014e-13,4.5220725583419233e-13,0.052000000000000046
948,949,score_rf,4.36896300830583e-13,4.44595937273108e-13,0.051000000000000045
949,950,score_rf,4.2929952208720225e-13,4.368962032412108e-13,0.050000000000000044
950,951,score_rf,4.2176476689546297e-13,4.2929922718006127e-13,0.049000000000000044
951,952,score_rf,4.141653454641555e-13,4.2176472520901423e-13,0.04800000000000004
952,953,score_rf,4.0678644522414636e-13,4.1416529255413327e-13,0.04700000000000004
953,954,score_rf,3.9923328064718827e-13,4.067853734491525e-13,0.04600000000000004
954,955,score_rf,3.91723333046931e-13,3.992332462571803e-13,0.04500000000000004
955,956,score_rf,3.8419493993169343e-13,3.917232657774937e-13,0.04400000000000004
956,957,score_rf,3.7671572840759996e-13,3.841948655124884e-13,0.04300000000000004
957,958,score_rf,3.6929557661520734e-13,3.767148450676768e-13,0.04200000000000004
958,959,score_rf,3.618987490352976e-13,3.692947306423523e-13,0.041000000000000036
959,960,score_rf,3.5450598053784336e-13,3.618985190529093e-13,0.040000000000000036
960,961,score_rf,3.471180523040255e-13,3.5450560823968245e-13,0.039000000000000035
961,962,score_rf,3.397031012161259e-13,3.471180008430397e-13,0.038000000000000034
962,963,score_rf,3.322743788425473e-13,3.397026396497103e-13,0.03700000000000003
963,964,score_rf,3.249239391044862e-13,3.322742491922499e-13,0.03600000000000003
964,965,score_rf,3.1758820590470484e-13,3.2492301643101396e-13,0.03500000000000003
965,966,score_rf,3.1017768742176653e-13,3.175881580818713e-13,0.03400000000000003
966,967,score_rf,3.0272079353748097e-13,3.101771975239019e-13,0.03300000000000003
967,968,score_rf,2.953466243099969e-13,3.0271979912927803e-13,0.03200000000000003
968,969,score_rf,2.879814145003076e-13,2.9534647861235744e-13,0.031000000000000028
969,970,score_rf,2.805349748367185e-13,2.879800730776161e-13,0.030000000000000027
970,971,score_rf,2.731306097513686e-13,2.8053369064606723e-13,0.029000000000000026
971,972,score_rf,2.655910997192224e-13,2.731302580562548e-13,0.028000000000000025
972,973,score_rf,2.582638060942757e-13,2.65589342528229e-13,0.027000000000000024
973,974,score_rf,2.5087195983277953e-13,2.5826225160104255e-13,0.026000000000000023
974,975,score_rf,2.43407541313779e-13,2.5087166687684433e-13,0.025000000000000022
975,976,score_rf,2.359748013808345e-13,2.4340750095719346e-13,0.02400000000000002
976,977,score_rf,2.285008991653997e-13,2.3597408917911297e-13,0.02300000000000002
977,978,score_rf,2.2116965447626484e-13,2.285005907976103e-13,0.02200000000000002
978,979,score_rf,2.1366277677242125e-13,2.211683418350681e-13,0.02100000000000002
979,980,score_rf,2.0612083151243656e-13,2.1366271975604514e-13,0.020000000000000018
980,981,score_rf,1.9858339410412513e-13,2.0612066875006234e-13,0.019000000000000017
981,982,score_rf,1.9099664001250817e-13,1.9858330011084292e-13,0.018000000000000016
982,983,score_rf,1.8330715851435425e-13,1.9099639432697961e-13,0.017000000000000015
983,984,score_rf,1.755857206068191e-13,1.8330714583097525e-13,0.016000000000000014
984,985,score_rf,1.677897469250314e-13,1.7558536745312382e-13,0.015000000000000013
985,986,score_rf,1.5990467131747976e-13,1.6778964935707264e-13,0.014000000000000012
986,987,score_rf,1.5205105499602786e-13,1.5990334528043382e-13,0.013000000000000012
987,988,score_rf,1.440687330830125e-13,1.5205092360544008e-13,0.01200000000000001
988,989,score_rf,1.359199702043107e-13,1.4406790111269995e-13,0.01100000000000001
989,990,score_rf,1.276905603000631e-13,1.3591986386461937e-13,0.010000000000000009
990,991,score_rf,1.1928429649434026e-13,1.2769051677421977e-13,0.009000000000000008
991,992,score_rf,1.1068451696674426e-13,1.1928428552485933e-13,0.008000000000000007
992,993,score_rf,1.0191746228801598e-13,1.1068280923306057e-13,0.007000000000000006
993,994,score_rf,9.276931797478499e-14,1.019157881287122e-13,0.006000000000000005
994,995,score_rf,8.310154661318901e-14,9.276812392561157e-14,0.0050000000000000044
995,996,score_rf,7.28969790011101e-14,8.31011610133715e-14,0.0040000000000000036
996,997,score_rf,6.211577021131125e-14,7.289578129951863e-14,0.0030000000000000027
997,998,score_rf,4.9994911077245584e-14,6.211551694572609e-14,0.0020000000000000018
998,999,score_rf,3.551549127936332e-14,4.999399169775181e-14,0.0010000000000000009
999,1000,score_rf,1.8307150289684516e-15,3.5515240684205697e-14,0.0
