payer_country_encoder,date,p10,p50,p90,mean
56,2023-05-18,148089.86328125,220925.59375,298920.09375,221943.8828125
56,2023-05-19,282813.140625,392200.234375,506759.125,393620.109375
56,2023-05-20,366901.90625,510432.046875,622247.6875,504667.0625
56,2023-05-21,314163.671875,442738.875,561163.6875,440657.0
56,2023-05-22,233555.6796875,296989.09375,372839.953125,297601.296875
56,2023-05-23,184550.375,218342.1015625,275723.65625,219002.1484375
56,2023-05-24,165041.609375,211250.40625,285508.125,211706.4296875
56,2023-05-25,162455.421875,221373.6875,298088.328125,216224.7421875
56,2023-05-26,268532.9140625,378918.109375,474559.046875,374973.703125
56,2023-05-27,375683.1875,508486.625,628868.875,504157.625
56,2023-05-28,315943.546875,432636.828125,554199.9375,433509.9375
56,2023-05-29,232627.328125,293458.03125,366978.703125,290502.34375
56,2023-05-30,172186.9921875,219058.734375,281446.28125,216332.875
56,2023-05-31,168500.5625,205732.28125,280266.890625,209908.8671875
56,2023-06-01,167909.1875,222718.2734375,297301.96875,220747.15625
56,2023-06-02,286496.21875,390408.359375,493480.171875,391198.8125
56,2023-06-03,377447.0625,506368.109375,620357.125,506256.484375
56,2023-06-04,329270.671875,440841.53125,558334.875,440387.078125
56,2023-06-05,234429.171875,289818.3125,371132.1875,287248.875
56,2023-06-06,185828.8515625,226321.59375,295445.3125,228470.9140625
56,2023-06-07,181019.8359375,216315.46875,284919.546875,220644.828125
56,2023-06-08,167129.859375,224411.140625,305919.109375,224688.96875
56,2023-06-09,293922.25,397450.625,507487.421875,398960.5625
56,2023-06-10,364443.59375,502138.046875,623697.78125,497199.203125
56,2023-06-11,322908.28125,444953.09375,577304.78125,445216.046875
56,2023-06-12,238995.0859375,300800.15625,378050.953125,300440.78125
56,2023-06-13,188053.7734375,225689.1484375,294490.1875,229180.921875
56,2023-06-14,175351.484375,216155.4453125,294939.640625,218591.6875
56,2023-06-15,175941.578125,233673.3828125,324799.34375,236860.6796875
56,2023-06-16,283361.046875,391836.46875,492284.90625,393877.125
56,2023-06-17,379881.359375,516161.625,629134.53125,522789.578125
56,2023-06-18,326209.28125,447401.015625,586733.28125,461898.8125
56,2023-06-19,216747.2890625,289866.796875,376254.15625,294653.015625
56,2023-06-20,184299.1953125,219888.046875,281064.796875,215222.375
56,2023-06-21,173603.2890625,209301.6875,284484.453125,214417.5390625
56,2023-06-22,170243.1328125,228541.03125,302879.296875,229885.640625
56,2023-06-23,279503.875,391331.921875,503819.078125,390862.5
56,2023-06-24,370769.3125,497095.765625,625401.3125,496457.09375
56,2023-06-25,322463.40625,440723.421875,552552.15625,438306.6875
56,2023-06-26,231664.6953125,294830.359375,380321.984375,297908.984375
56,2023-06-27,174449.25,221650.3984375,294237.40625,220278.1640625
56,2023-06-28,173263.0,214017.1015625,274009.828125,213858.90625
56,2023-06-29,167695.203125,233950.703125,314031.90625,233311.625
56,2023-06-30,280446.5234375,397776.390625,509961.96875,390007.359375
56,2023-07-01,381403.6875,518590.234375,650313.6875,522202.625
56,2023-07-02,319686.75,446834.0625,572771.59375,448476.5
56,2023-07-03,232449.3203125,300666.453125,393204.640625,312942.828125
56,2023-07-04,178813.2421875,225816.203125,309197.515625,222521.1640625
56,2023-07-05,183796.2578125,228695.671875,293036.34375,228226.9765625
56,2023-07-06,168067.28125,229062.4375,317511.015625,228051.9296875
56,2023-07-07,281895.5625,392347.25,510779.578125,397367.0625
56,2023-07-08,381689.8125,513078.3125,641910.15625,515579.578125
56,2023-07-09,314475.15625,460586.9375,588205.0625,455988.375
58,2023-04-01,21661.6279296875,30163.666015625,37949.81640625,29965.5908203125
58,2023-04-02,22280.1142578125,28591.732421875,36703.6015625,29426.146484375
58,2023-04-03,21009.93359375,29020.0634765625,40321.615234375,29338.0380859375
58,2023-04-04,17112.642578125,22662.3134765625,28842.271484375,22865.5537109375
58,2023-04-05,14142.01220703125,19187.0595703125,26506.3017578125,19023.84765625
58,2023-04-06,15324.7978515625,21757.98046875,29566.41796875,22720.4423828125
58,2023-04-07,25452.2099609375,32652.7451171875,40545.947265625,33120.8701171875
58,2023-04-08,23311.205078125,31173.654296875,40704.88671875,31423.32421875
58,2023-04-09,22013.775390625,29772.6513671875,38309.001953125,29145.5849609375
58,2023-04-10,22131.1552734375,30285.564453125,37661.208984375,30518.3203125
58,2023-04-11,16336.298828125,22972.3525390625,30372.5419921875,22610.9794921875
58,2023-04-12,14952.49755859375,20490.322265625,27905.8837890625,20029.4072265625
58,2023-04-13,15990.9169921875,22647.3857421875,30475.330078125,23288.6357421875
58,2023-04-14,22830.7275390625,32425.8115234375,40355.267578125,33024.798828125
58,2023-04-15,21267.3642578125,30752.123046875,41275.873046875,31168.140625
58,2023-04-16,21030.8671875,29709.9326171875,40766.50390625,30270.0556640625
58,2023-04-17,19632.8056640625,29106.853515625,38665.603515625,29119.3076171875
58,2023-04-18,15820.00927734375,22917.953125,32779.677734375,23429.7607421875
58,2023-04-19,14307.93505859375,21020.767578125,27273.9462890625,20504.53125
58,2023-04-20,15511.03271484375,22659.3818359375,31201.974609375,22459.6923828125
58,2023-04-21,21160.4326171875,31886.423828125,42647.689453125,31508.71484375
58,2023-04-22,20688.3544921875,32062.5,41020.8359375,31625.25390625
58,2023-04-23,21254.615234375,31850.71875,45236.908203125,31070.63671875
58,2023-04-24,19282.8173828125,30660.681640625,44836.103515625,31243.0078125
58,2023-04-25,13652.7919921875,21947.0771484375,31368.6767578125,21773.353515625
58,2023-04-26,14552.41357421875,21543.26171875,29172.779296875,20820.1845703125
58,2023-04-27,12996.43701171875,21791.490234375,30784.3251953125,22192.3701171875
58,2023-04-28,19571.77734375,31896.9326171875,41815.7734375,30990.8388671875
58,2023-04-29,18521.1474609375,30943.4130859375,41554.625,31605.890625
58,2023-04-30,19564.65234375,30831.2939453125,41018.07421875,30340.0029296875
58,2023-05-01,19496.16796875,29824.427734375,41566.150390625,30235.6083984375
58,2023-05-02,15118.7626953125,23523.123046875,32023.0390625,23488.419921875
58,2023-05-03,12984.93017578125,20587.501953125,29095.013671875,20546.904296875
58,2023-05-04,13572.7734375,21789.7412109375,32744.302734375,22908.6455078125
58,2023-05-05,19612.28125,31975.5224609375,44080.09375,32217.029296875
58,2023-05-06,18732.66162109375,33734.8505859375,46583.697265625,33409.6669921875
58,2023-05-07,14845.54248046875,32395.4296875,43292.20703125,31145.732421875
58,2023-05-08,17766.068359375,30635.0009765625,42365.974609375,30706.0224609375
58,2023-05-09,14803.0205078125,22993.130859375,33259.73828125,23840.056640625
58,2023-05-10,12947.5341796875,20458.71484375,29291.69140625,19822.99609375
58,2023-05-11,12970.68994140625,23482.1142578125,34890.8916015625,23947.1474609375
58,2023-05-12,15587.247802734375,32887.61328125,46161.203125,32440.57421875
58,2023-05-13,15871.6396484375,32285.263671875,45393.927734375,32375.3125
58,2023-05-14,15071.59130859375,30388.31640625,45355.794921875,31212.72265625
58,2023-05-15,16875.763671875,29311.2490234375,42780.611328125,29354.734375
58,2023-05-16,11149.451416015625,22285.126953125,33904.28125,22888.533203125
58,2023-05-17,11345.298828125,19972.509765625,28838.7900390625,21709.45703125
58,2023-05-18,11884.406494140625,21610.4990234375,31209.32421875,21009.7275390625
58,2023-05-19,19813.4189453125,32492.1376953125,46627.40234375,32296.7236328125
58,2023-05-20,15632.37451171875,31144.744140625,44138.51171875,30997.7119140625
58,2023-05-21,14321.3037109375,30053.2001953125,42679.876953125,30092.66796875
58,2023-05-22,17600.55517578125,30046.20703125,45065.03125,30827.224609375
58,2023-05-23,15260.1201171875,23186.7919921875,32811.96484375,23589.548828125
58,2023-05-24,11312.435791015625,20254.8056640625,28545.77734375,20351.892578125
58,2023-05-25,11379.2177734375,20850.998046875,32832.294921875,21259.4140625
58,2023-05-26,14961.665283203125,30509.341796875,48455.625,32278.1220703125
58,2023-05-27,13405.547119140625,32665.25390625,45550.828125,31927.064453125
58,2023-05-28,15631.31396484375,28751.2744140625,41982.865234375,27212.044921875
58,2023-05-29,16252.251953125,28680.6826171875,41113.888671875,29074.7041015625
58,2023-05-30,11214.147705078125,21742.232421875,29700.9169921875,21294.5517578125
58,2023-05-31,12003.98583984375,19820.87109375,27269.4384765625,19291.8876953125
58,2023-06-01,11861.37890625,22333.9775390625,32118.78515625,21590.5068359375
58,2023-06-02,16784.119140625,32419.0546875,44061.96875,35466.55078125
58,2023-06-03,14471.00634765625,32029.080078125,44729.650390625,31164.8662109375
58,2023-06-04,13556.4384765625,32799.416015625,46584.23046875,31893.630859375
58,2023-06-05,17129.3271484375,28537.9638671875,41326.91796875,28491.0712890625
58,2023-06-06,10923.795654296875,22230.5556640625,32863.80078125,18990.4970703125
58,2023-06-07,10091.65380859375,20732.0478515625,29204.849609375,20745.1572265625
58,2023-06-08,10421.28564453125,21302.009765625,32716.052734375,21271.486328125
58,2023-06-09,12246.540954589844,30625.1787109375,45864.240234375,29362.908203125
58,2023-06-10,12894.781616210938,32096.8310546875,48013.72265625,34841.3349609375
58,2023-06-11,11477.118896484375,29938.21484375,44956.126953125,29102.404296875
58,2023-06-12,13859.96533203125,29864.296875,46516.455078125,29144.58203125
58,2023-06-13,9458.389526367188,21887.970703125,33127.8583984375,21851.412109375
58,2023-06-14,8505.336059570312,20668.748046875,32495.544921875,22266.103515625
58,2023-06-15,9175.884689331055,22004.5478515625,32402.5908203125,20879.8408203125
58,2023-06-16,15292.5439453125,30636.7783203125,44118.5625,29797.986328125
58,2023-06-17,11172.522277832031,32218.578125,43853.640625,29560.8603515625
58,2023-06-18,10510.896209716797,28425.638671875,45521.70703125,28955.8603515625
58,2023-06-19,13258.251953125,28262.162109375,43239.703125,28598.3271484375
58,2023-06-20,10374.408447265625,23023.708984375,34415.029296875,23200.2265625
58,2023-06-21,9672.388427734375,20270.8359375,29830.6328125,20007.111328125
58,2023-06-22,9623.245361328125,21791.0,32699.513671875,21860.67578125
58,2023-06-23,11453.367683410645,29305.5703125,41810.703125,27627.59765625
58,2023-06-24,11154.004653930664,30880.345703125,44348.0546875,29045.3896484375
58,2023-06-25,10849.835510253906,27799.458984375,43695.0546875,25324.6865234375
58,2023-06-26,10202.73519897461,28026.8046875,40768.75,26999.0478515625
58,2023-06-27,8869.584251403809,20951.447265625,31550.1552734375,20502.591796875
58,2023-06-28,8147.150253295898,19619.1005859375,30006.171875,19171.8544921875
58,2023-06-29,9977.709716796875,21610.0615234375,32209.109375,21575.3974609375
58,2023-06-30,11854.210151672363,29863.3154296875,41647.609375,28269.142578125
58,2023-07-01,11195.941131591797,30919.337890625,45613.044921875,29916.396484375
58,2023-07-02,10376.332229614258,29556.5263671875,45182.9921875,36650.763671875
58,2023-07-03,10223.324615478516,28779.140625,41702.15234375,27896.12890625
58,2023-07-04,9362.575866699219,23123.8994140625,34166.1796875,22394.29296875
58,2023-07-05,7839.148468017578,19709.857421875,30803.90625,19691.0234375
58,2023-07-06,8688.497192382812,22701.2705078125,34405.861328125,23737.3984375
58,2023-07-07,11824.304870605469,30432.4931640625,49393.865234375,31395.8466796875
58,2023-07-08,11556.931518554688,29083.8115234375,45710.603515625,31669.1806640625
58,2023-07-09,10471.57583618164,30165.0390625,45468.263671875,28795.4951171875
47,2023-04-01,33525.19921875,45902.185546875,55099.9453125,45625.78515625
47,2023-04-02,31285.708984375,39949.228515625,51524.46484375,40729.9609375
47,2023-04-03,26599.0927734375,37803.537109375,49442.76953125,37950.556640625
47,2023-04-04,18444.30615234375,25691.0146484375,35013.75390625,25787.404296875
47,2023-04-05,18840.6220703125,25042.0283203125,32583.611328125,24732.3427734375
47,2023-04-06,20747.63671875,28890.8359375,38774.71484375,29957.9931640625
47,2023-04-07,33162.970703125,46951.30859375,59995.947265625,46036.53515625
47,2023-04-08,29796.2177734375,42949.609375,54512.5390625,43209.71484375
47,2023-04-09,28050.015625,38809.666015625,50875.30078125,39262.197265625
47,2023-04-10,26388.873046875,35960.5078125,47810.0,36111.703125
47,2023-04-11,20155.9072265625,27060.2548828125,36294.1328125,27218.2802734375
47,2023-04-12,16121.1162109375,24408.060546875,32328.306640625,24316.3896484375
47,2023-04-13,21312.1875,28451.0361328125,37296.4140625,28845.1904296875
47,2023-04-14,33939.90625,47366.529296875,60025.119140625,47566.57421875
47,2023-04-15,30162.8203125,43202.85546875,56444.146484375,39599.21484375
47,2023-04-16,27756.4716796875,39647.642578125,53273.92578125,39521.130859375
47,2023-04-17,25595.1240234375,36648.490234375,49965.15234375,36960.673828125
47,2023-04-18,19237.876953125,26774.017578125,37291.216796875,26828.49609375
47,2023-04-19,15525.53955078125,23368.2470703125,32657.439453125,23771.265625
47,2023-04-20,18898.07373046875,28886.466796875,39464.296875,29123.9287109375
47,2023-04-21,29824.615234375,45551.908203125,58884.453125,45073.3203125
47,2023-04-22,24205.0009765625,40959.203125,55627.2265625,40773.40234375
47,2023-04-23,25295.9892578125,38684.615234375,51278.310546875,38077.951171875
47,2023-04-24,25172.275390625,35458.509765625,45929.9609375,35535.439453125
47,2023-04-25,16432.68115234375,26295.478515625,37192.806640625,25825.87109375
47,2023-04-26,16085.49169921875,22431.107421875,31088.833984375,23042.875
47,2023-04-27,12617.632995605469,26220.1796875,37592.380859375,25897.69140625
47,2023-04-28,26737.828125,44483.837890625,58740.4140625,43966.88671875
47,2023-04-29,26918.34765625,42015.943359375,57563.705078125,41906.1328125
47,2023-04-30,21666.2236328125,36749.556640625,50731.81640625,36524.4794921875
47,2023-05-01,23005.1708984375,35813.359375,49471.50390625,35687.064453125
47,2023-05-02,18272.11328125,26221.068359375,37711.173828125,26612.24609375
47,2023-05-03,14630.56298828125,23435.900390625,32281.154296875,23605.666015625
47,2023-05-04,16561.61328125,26779.2294921875,37671.853515625,26634.6630859375
47,2023-05-05,27508.625,43777.982421875,56976.73828125,42851.6484375
47,2023-05-06,26662.3095703125,43355.708984375,58302.998046875,42619.564453125
47,2023-05-07,22467.541015625,38387.669921875,52219.078125,37241.859375
47,2023-05-08,22797.09765625,35425.544921875,52322.814453125,35699.50390625
47,2023-05-09,16749.2587890625,26365.1943359375,38289.56640625,25968.2109375
47,2023-05-10,16256.86376953125,25076.9833984375,33741.638671875,23539.0908203125
47,2023-05-11,15519.67236328125,28135.068359375,38670.92578125,27834.0576171875
47,2023-05-12,25658.9345703125,43460.90625,59248.607421875,44123.505859375
47,2023-05-13,21556.52099609375,42142.865234375,57360.880859375,41610.59765625
47,2023-05-14,23743.9892578125,38494.828125,51349.271484375,38397.80859375
47,2023-05-15,22196.712890625,35900.3046875,48271.26953125,35324.142578125
47,2023-05-16,17636.68017578125,26676.2529296875,37774.69140625,27530.716796875
47,2023-05-17,14640.98193359375,23848.75,32637.9326171875,23629.3251953125
47,2023-05-18,17807.267578125,28191.078125,40862.861328125,28547.609375
47,2023-05-19,21854.38232421875,42801.8515625,59849.677734375,41884.578125
47,2023-05-20,23657.904296875,41099.87109375,56818.24609375,40479.212890625
47,2023-05-21,23870.6015625,38725.361328125,53802.8046875,37906.5859375
47,2023-05-22,21434.35302734375,33396.8408203125,48833.740234375,33338.8740234375
47,2023-05-23,18180.353515625,26932.390625,36390.8125,26967.2216796875
47,2023-05-24,15668.18701171875,22793.4892578125,35476.236328125,23085.5888671875
47,2023-05-25,14216.43896484375,28675.5478515625,39038.365234375,28143.3291015625
47,2023-05-26,22952.59130859375,42255.79296875,58478.15625,42402.1796875
47,2023-05-27,26066.5146484375,41920.232421875,58636.984375,41606.390625
47,2023-05-28,19146.6875,37268.9765625,52398.171875,36769.0390625
47,2023-05-29,19932.6025390625,33589.7548828125,45728.11328125,32929.7431640625
47,2023-05-30,14097.271240234375,25816.8740234375,38101.24609375,25802.173828125
47,2023-05-31,14118.5595703125,23578.400390625,33553.2734375,23358.94921875
47,2023-06-01,16430.38671875,28035.42578125,39129.58984375,27929.5234375
47,2023-06-02,23245.45654296875,42589.45703125,57873.087890625,37287.0087890625
47,2023-06-03,22242.8916015625,42659.515625,57992.37890625,42199.931640625
47,2023-06-04,17736.39306640625,36644.681640625,50536.19921875,36497.97265625
47,2023-06-05,20800.78564453125,33618.80078125,50392.28125,33688.328125
47,2023-06-06,17149.89697265625,26609.404296875,37231.482421875,25330.3564453125
47,2023-06-07,12715.937255859375,23416.515625,35935.51953125,23496.53515625
47,2023-06-08,14113.290771484375,29295.9853515625,42265.19140625,28649.8154296875
47,2023-06-09,21945.42822265625,43157.15234375,59806.83203125,42396.048828125
47,2023-06-10,17116.078979492188,41414.287109375,58208.359375,40501.98046875
47,2023-06-11,17891.383056640625,35663.1953125,54511.267578125,35223.544921875
47,2023-06-12,15345.197021484375,33778.09765625,48299.767578125,32873.1962890625
47,2023-06-13,13215.26806640625,28168.40625,37651.82421875,26798.3349609375
47,2023-06-14,11279.26416015625,23287.3994140625,36120.57421875,23203.7216796875
47,2023-06-15,13977.542114257812,28366.5205078125,42190.4375,28115.5048828125
47,2023-06-16,19485.90673828125,42109.630859375,58772.3046875,40819.072265625
47,2023-06-17,21374.1650390625,40962.619140625,57236.400390625,40591.1484375
47,2023-06-18,18452.550048828125,36213.94140625,54070.6328125,36750.359375
47,2023-06-19,17958.55908203125,35946.8671875,49266.0234375,35001.93359375
47,2023-06-20,11447.875183105469,26978.36328125,42224.111328125,26604.232421875
47,2023-06-21,11124.4189453125,23700.857421875,33719.421875,23711.583984375
47,2023-06-22,14728.8271484375,28704.2490234375,42210.98828125,28449.45703125
47,2023-06-23,20080.44580078125,41982.501953125,62314.275390625,42255.875
47,2023-06-24,18100.021728515625,42021.9921875,59435.189453125,41924.533203125
47,2023-06-25,15355.16943359375,36090.0849609375,50413.119140625,35881.2314453125
47,2023-06-26,15787.824462890625,33458.4384765625,46687.162109375,33510.3173828125
47,2023-06-27,13229.578369140625,25018.259765625,37347.9921875,25369.5048828125
47,2023-06-28,12801.304443359375,24079.2041015625,34956.80859375,24576.48046875
47,2023-06-29,12089.681377410889,27983.7568359375,40520.88671875,27196.029296875
47,2023-06-30,17879.19287109375,40954.919921875,57893.765625,40522.9453125
47,2023-07-01,15899.543212890625,43786.19140625,60356.580078125,41402.115234375
47,2023-07-02,15143.584167480469,36115.7724609375,52930.5625,35694.5263671875
47,2023-07-03,13942.248596191406,35013.193359375,49908.1640625,34239.490234375
47,2023-07-04,13948.31396484375,27326.1376953125,40010.833984375,26372.49609375
47,2023-07-05,11844.484130859375,24784.7412109375,39120.3291015625,25677.796875
47,2023-07-06,11611.79428100586,28048.7568359375,41633.365234375,27020.3603515625
47,2023-07-07,18665.715942382812,41971.650390625,60003.439453125,41579.83203125
47,2023-07-08,16802.136108398438,41302.826171875,59166.7734375,39658.916015625
47,2023-07-09,15597.208862304688,35513.1552734375,53506.291015625,35109.216796875
43,2023-04-01,1321.4812622070312,2283.1548461914062,3219.53369140625,2337.521484375
43,2023-04-02,902.5401782989502,1755.5204467773438,2590.996337890625,1793.873046875
43,2023-04-03,1691.6611938476562,2617.8671875,3639.098388671875,2630.34912109375
43,2023-04-04,1049.5665588378906,1958.2689819335938,2896.4425048828125,2039.6654052734375
43,2023-04-05,1278.0122375488281,2310.1253662109375,3526.080810546875,2307.108642578125
43,2023-04-06,1020.3431205749512,2333.3916015625,3546.9112548828125,2351.6488037109375
43,2023-04-07,2041.7747802734375,3198.6884765625,4440.844482421875,3266.126708984375
43,2023-04-08,478.6191711425781,2180.9278564453125,3283.425537109375,1999.9671020507812
43,2023-04-09,637.7756958007812,1508.135986328125,2449.8284912109375,1461.7392883300781
43,2023-04-10,523.0542907714844,2388.5626220703125,3717.8472900390625,2082.7448120117188
43,2023-04-11,773.8862457275391,2191.3505859375,3080.212890625,2102.3200073242188
43,2023-04-12,956.4262657165527,2246.6279296875,3129.418212890625,2203.5184326171875
43,2023-04-13,1197.6445770263672,2380.22900390625,3430.4462890625,2183.9667358398438
43,2023-04-14,1471.1313781738281,3199.919677734375,4885.8009033203125,3209.318115234375
43,2023-04-15,857.1239776611328,2288.569091796875,3939.1507568359375,2459.1507568359375
43,2023-04-16,656.4788513183594,1490.6316833496094,2608.502197265625,1787.3067016601562
43,2023-04-17,960.5219497680664,2481.7939453125,3719.6824951171875,2523.8485107421875
43,2023-04-18,864.7244739532471,2296.8966064453125,3500.33837890625,2212.5736083984375
43,2023-04-19,893.1933212280273,2053.488037109375,3291.1680908203125,2098.1332397460938
43,2023-04-20,881.3734760284424,2120.19921875,3133.939697265625,1833.6065673828125
43,2023-04-21,1190.2170295715332,3283.6036376953125,5139.985595703125,3356.16748046875
43,2023-04-22,779.6860427856445,1958.1055297851562,3534.3748779296875,2006.53466796875
43,2023-04-23,558.7325134277344,1375.3384094238281,2486.1199951171875,1416.7467651367188
43,2023-04-24,867.6206474304199,2214.6619873046875,3521.604248046875,2235.8253173828125
43,2023-04-25,820.0412101745605,1991.6015014648438,3211.288330078125,2159.0108642578125
43,2023-04-26,855.2542979717255,1871.744140625,3170.598876953125,1934.3306884765625
43,2023-04-27,870.3380274772644,2111.7415161132812,3742.3974609375,2176.4263916015625
43,2023-04-28,1048.8853454589844,3079.4232177734375,4536.023681640625,2970.9686279296875
43,2023-04-29,925.7730560302734,1987.3825073242188,3433.696533203125,2190.8587646484375
43,2023-04-30,715.7131576538086,1566.7530822753906,3102.3973388671875,1408.0743713378906
43,2023-05-01,890.9517540931702,2128.1951293945312,3826.132568359375,2193.5720825195312
43,2023-05-02,782.6703643798828,2065.6197509765625,3548.5068359375,2044.9625854492188
43,2023-05-03,581.0294647216797,1884.2769165039062,3168.6898193359375,1810.2681274414062
43,2023-05-04,894.3001918792725,2310.5025634765625,4173.025634765625,2317.8009033203125
43,2023-05-05,1225.0277032256126,2688.3261108398438,4694.35205078125,2839.7738037109375
43,2023-05-06,313.646728515625,1999.9489135742188,3483.70849609375,1882.8906860351562
43,2023-05-07,403.2410583496094,1247.299560546875,2599.702392578125,1334.6633605957031
43,2023-05-08,844.5861644744873,1862.2612915039062,3802.778564453125,2093.5319213867188
43,2023-05-09,838.6501693725586,1952.686767578125,3390.01806640625,1935.8246459960938
43,2023-05-10,844.2932786941528,1862.4158325195312,3121.6729736328125,1701.5347900390625
43,2023-05-11,832.1096725463867,1937.3333129882812,3941.466064453125,2192.0107421875
43,2023-05-12,1223.0445528030396,2696.4317016601562,4807.2177734375,2784.804931640625
43,2023-05-13,771.5577545166016,1851.876953125,3428.8460693359375,2044.8104858398438
43,2023-05-14,723.5536689758301,1357.0186462402344,2784.51318359375,1598.4862670898438
43,2023-05-15,677.6064910888672,2099.911865234375,3640.3992919921875,1848.4452514648438
43,2023-05-16,848.758508682251,1720.7508544921875,3323.930419921875,1778.5114135742188
43,2023-05-17,717.7486114501953,1794.3740844726562,3767.7889404296875,1975.9739990234375
43,2023-05-18,864.0617637634277,1671.8119506835938,3524.3489990234375,1968.5040283203125
43,2023-05-19,1208.8731956481934,2424.9220581054688,4889.143310546875,2708.2758178710938
43,2023-05-20,818.7085113525391,1702.2284545898438,3531.006103515625,1901.9547119140625
43,2023-05-21,652.5297546386719,1314.9252624511719,2714.3680419921875,1438.479248046875
43,2023-05-22,877.5200853347778,1823.8688354492188,3471.958251953125,1954.546630859375
43,2023-05-23,878.278860449791,1650.6362609863281,2988.182861328125,1788.6309204101562
43,2023-05-24,844.9994587898254,1601.0159606933594,3236.6287841796875,1940.4616088867188
43,2023-05-25,861.7735328674316,1747.16162109375,3301.5238037109375,1908.4661254882812
43,2023-05-26,1164.1295928955078,2271.0361938476562,4244.455322265625,2413.0569458007812
43,2023-05-27,835.3879852294922,1689.6095581054688,3381.6025390625,1766.6829833984375
43,2023-05-28,653.4453582763672,1230.7449035644531,2276.8756713867188,1308.54638671875
43,2023-05-29,669.4631805419922,1519.9070129394531,2995.498779296875,1672.1795959472656
43,2023-05-30,830.2531509399414,1617.4683837890625,3021.8909912109375,1769.1339721679688
43,2023-05-31,846.5383276939392,1664.9966125488281,3261.0966796875,1844.2367553710938
43,2023-06-01,914.1256017684937,1739.146240234375,3607.353271484375,2042.277099609375
43,2023-06-02,1082.1952896118164,2097.2888793945312,4465.4462890625,1898.2049560546875
43,2023-06-03,911.5099074840546,1769.7750854492188,3706.812255859375,2012.3680419921875
43,2023-06-04,671.6557464599609,1145.700698852539,2930.9554443359375,1454.3222961425781
43,2023-06-05,872.8314037322998,1575.8861389160156,3410.641357421875,1824.02783203125
43,2023-06-06,895.3782091140747,1519.2470703125,3284.2421875,1727.3953857421875
43,2023-06-07,803.7196998596191,1637.6634826660156,3854.33056640625,1923.4677734375
43,2023-06-08,839.1745071411133,1619.5096435546875,3299.5528564453125,1769.9381713867188
43,2023-06-09,1142.119197845459,2576.8500366210938,4474.42578125,2779.406982421875
43,2023-06-10,893.2787160873413,1642.7477722167969,4031.405029296875,2036.7400512695312
43,2023-06-11,584.5112762451172,1169.1067810058594,2384.7086181640625,1370.3748779296875
43,2023-06-12,841.372257232666,1614.6824035644531,3442.3223876953125,1945.882568359375
43,2023-06-13,848.7088508605957,1426.2264709472656,3252.1485595703125,1728.3877563476562
43,2023-06-14,849.2460517883301,1556.7950439453125,3194.0880126953125,1773.1289672851562
43,2023-06-15,914.5228290557861,1448.9556579589844,3068.5750732421875,1763.3830871582031
43,2023-06-16,1191.3449630737305,2369.9844970703125,4321.350341796875,2515.520751953125
43,2023-06-17,795.6995697021484,1501.192611694336,3528.727294921875,1867.7540283203125
43,2023-06-18,515.9827575683594,1218.5521926879883,2700.368896484375,1424.4875793457031
43,2023-06-19,870.4163017272949,1336.6420974731445,3477.540771484375,1772.9715576171875
43,2023-06-20,857.2940330505371,1380.9151763916016,3042.4117431640625,1652.9168090820312
43,2023-06-21,871.5398869514465,1450.7828369140625,2864.371337890625,1668.5722045898438
43,2023-06-22,917.1486930847168,1591.6145324707031,3430.3682861328125,1797.5722351074219
43,2023-06-23,1183.6632829904556,2226.3658142089844,4099.016845703125,2496.0511474609375
43,2023-06-24,891.6562042236328,1441.4720611572266,3109.0517578125,1758.5066528320312
43,2023-06-25,599.2203369140625,1138.76127243042,2619.131591796875,1391.1429748535156
43,2023-06-26,783.7710494995117,1310.3151092529297,3049.4837646484375,1717.2681579589844
43,2023-06-27,737.676643371582,1262.5520935058594,2794.5091552734375,1546.0760498046875
43,2023-06-28,792.072265625,1295.369888305664,2754.64013671875,1584.2555236816406
43,2023-06-29,871.4333972930908,1408.2845916748047,3260.4632568359375,1774.4671325683594
43,2023-06-30,1202.6299495697021,2040.0665588378906,4534.35888671875,2531.2437744140625
43,2023-07-01,832.9742317199707,1360.436294555664,3580.586669921875,2460.426513671875
43,2023-07-02,818.020112991333,1221.8937225341797,2480.805419921875,1416.6667175292969
43,2023-07-03,897.4369859695435,1344.909194946289,3207.9271240234375,1666.6979675292969
43,2023-07-04,907.3552031517029,1378.7257843017578,3382.1573486328125,1644.4578552246094
43,2023-07-05,871.6675491333008,1241.0467071533203,2769.05615234375,1446.9220275878906
43,2023-07-06,869.2370824813843,1336.1157684326172,2761.883544921875,1748.046875
43,2023-07-07,1198.3318123817444,1907.4593963623047,4292.616943359375,2399.3878173828125
43,2023-07-08,842.1287155151367,1356.2633972167969,3399.6551513671875,1835.7940063476562
43,2023-07-09,705.0372314453125,1098.597053527832,2550.2677001953125,1379.9320983886719
69,2023-04-01,294.53424072265625,1713.8016967773438,2672.0404052734375,1649.3383178710938
69,2023-04-02,410.7355041503906,1057.9781341552734,1785.3724975585938,1117.1045532226562
69,2023-04-03,291.3855438232422,818.7619018554688,1604.8338623046875,859.6773986816406
69,2023-04-04,295.45635986328125,1549.5050354003906,2509.2288818359375,1500.6334533691406
69,2023-04-05,352.51873779296875,1008.1337280273438,1684.2737426757812,942.1547393798828
69,2023-04-06,658.4310264587402,1294.22216796875,2047.81298828125,1373.6317749023438
